canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_value,value,IC50_nM,pIC50
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(Cc2ccccc2)CCC1,CHEMBL209127,=,=,1160.0,1160.0,1160.0,5.935542010773082
CC(C)(CO)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,CHEMBL379260,=,=,1110.0,1110.0,1110.0,5.954677021213342
CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCCC1,CHEMBL377058,=,=,689.0,689.0,689.0,6.161780778092375
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCCC1,CHEMBL208952,=,=,687.0,687.0,687.0,6.16304326294045
CC(C)(C)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,CHEMBL208902,=,=,663.0,663.0,663.0,6.178486471595226
CC(C)(Cc1ccc(F)cc1)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,CHEMBL209058,=,=,651.0,651.0,651.0,6.186419011431807
CC(C)(NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N)c1ccccc1,CHEMBL210259,=,=,261.0,261.0,261.0,6.583359492661719
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CN[C@H]1C[C@@H]2CC[C@H]1C2,CHEMBL211024,=,=,237.0,237.0,237.0,6.625251653989896
CC(C)(C)CC(C)(C)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,CHEMBL377320,=,=,208.0,208.0,208.0,6.681936665037238
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(c2ccccc2)CCC1,CHEMBL208673,=,=,164.0,164.0,164.0,6.785156151952302
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(C3)C1)C2,CHEMBL207980,=,=,106.0,106.0,106.0,6.97469413473523
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,CHEMBL379522,=,=,104.0,104.0,104.0,6.982966660701219
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL207912,=,=,74.0,74.0,74.0,7.130768280269024
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,CHEMBL379522,=,=,109.0,109.0,109.0,6.962573502059376
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,CHEMBL379522,=,=,92.0,92.0,92.0,7.036212172654444
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,CHEMBL379522,=,=,69.0,69.0,69.0,7.161150909262744
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL208957,=,=,7.5,7.5,7.5,8.1249387366083
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL210829,=,=,6.2,6.2,6.2,8.207608310501746
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.Cl,CHEMBL537869,=,=,8.8,8.8,8.8,8.05551732784983
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL209064,=,=,6.3,6.3,6.3,8.200659450546418
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL378048,=,=,5.2,5.2,5.2,8.2839966563652
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC(F)C1.O=C(O)C(F)(F)F,CHEMBL210974,=,=,2.7,2.7,2.7,8.568636235841012
Cc1cc(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cn2ncnc12.O=C(O)C(F)(F)F,CHEMBL210621,=,=,150.0,150.0,150.0,6.823908740944319
Cc1c(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc2ncnn12.O=C(O)C(F)(F)F,CHEMBL209111,=,=,8.6,8.6,8.6,8.065501548756432
Cc1nc2ccc(-c3ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N4CC[C@H](F)C4)cc3)cn2n1.O=C(O)C(F)(F)F,CHEMBL209710,=,=,22.0,22.0,22.0,7.657577319177793
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL379702,=,=,13.0,13.0,13.0,7.886056647693163
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL210459,=,=,8.0,8.0,8.0,8.096910013008056
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL210999,=,=,5.3,5.3,5.3,8.275724130399212
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL377221,=,=,4.3,4.3,4.3,8.366531544420413
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nncn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL207348,=,=,4.1,4.1,4.1,8.387216143280265
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL378673,=,=,13.0,13.0,13.0,7.886056647693163
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL209162,=,=,8.0,8.0,8.0,8.096910013008056
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL208957,=,=,57.0,57.0,57.0,7.2441251443275085
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL210829,=,=,34.0,34.0,34.0,7.468521082957745
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.Cl,CHEMBL537869,=,=,55.0,55.0,55.0,7.259637310505756
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL209064,=,=,71.0,71.0,71.0,7.1487416512809245
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL378048,=,=,63.0,63.0,63.0,7.200659450546418
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC(F)C1.O=C(O)C(F)(F)F,CHEMBL210974,=,=,41.0,41.0,41.0,7.3872161432802645
Cc1cc(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cn2ncnc12.O=C(O)C(F)(F)F,CHEMBL210621,=,=,640.0,640.0,640.0,6.1938200260161125
Cc1c(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc2ncnn12.O=C(O)C(F)(F)F,CHEMBL209111,=,=,61.0,61.0,61.0,7.214670164989233
Cc1nc2ccc(-c3ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N4CC[C@H](F)C4)cc3)cn2n1.O=C(O)C(F)(F)F,CHEMBL209710,=,=,223.0,223.0,223.0,6.651695136951839
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL379702,=,=,177.0,177.0,177.0,6.752026733638193
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL210459,=,=,53.0,53.0,53.0,7.275724130399211
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL210999,=,=,35.0,35.0,35.0,7.455931955649724
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL377221,=,=,44.0,44.0,44.0,7.356547323513812
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nncn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL207348,=,=,16.0,16.0,16.0,7.795880017344075
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL378673,=,=,133.0,133.0,133.0,6.876148359032914
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL209162,=,=,79.0,79.0,79.0,7.102372908709558
O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccccc2C1,CHEMBL379261,=,=,109.0,0.109,109.0,6.962573502059376
CC1(C)N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1Cc2ccccc2C1,CHEMBL210522,=,=,984.0,0.984,984.0,6.007004901568658
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2Cc3ccccc3C2)CN1,CHEMBL210995,=,=,1.7,0.0017,1.7,8.769551078621726
O=C([C@@H]1CN[C@H](C(=O)N2CCC(F)(F)C2)C1)N1Cc2ccccc2C1,CHEMBL427219,=,=,129.0,0.129,129.0,6.889410289700751
O=C([C@@H]1CN[C@H](C(=O)N2CC[C@@H](F)C2)C1)N1Cc2ccccc2C1,CHEMBL378086,=,=,228.0,0.228,228.0,6.642065152999546
O=C([C@@H]1CN[C@H](C(=O)N2CC[C@H](F)C2)C1)N1Cc2ccccc2C1,CHEMBL210590,=,=,245.0,0.245,245.0,6.610833915635467
O=C([C@@H]1CN[C@H](C(=O)N2CCSC2)C1)N1Cc2ccccc2C1,CHEMBL210353,=,=,84.0,0.084,84.0,7.075720713938118
CC(C)(CC(=O)N1Cc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL201644,=,=,15.0,0.015,15.0,7.823908740944319
O=C(NCCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,CHEMBL210941,=,=,2587.0,2.587,2587.0,5.587203571283457
O=C(NCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,CHEMBL210920,=,=,1957.0,1.957,1957.0,5.708409174341998
O=C(Nc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,CHEMBL380240,=,=,4130.0,4.13,4130.0,5.384049948343598
O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2cc(Cl)c(Cl)cc2C1,CHEMBL377776,=,=,144.0,0.144,144.0,6.84163750790475
Cc1ccc2c(c1)CN(C(=O)[C@@H]1CN[C@H](C(=O)N3CCCC3)C1)C2,CHEMBL209981,=,=,72.0,0.072,72.0,7.142667503568731
O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(C(F)(F)F)cc2C1,CHEMBL210718,=,=,73.0,0.073,73.0,7.136677139879544
O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(Cl)cc2C1,CHEMBL208964,=,=,50.0,0.05,50.0,7.301029995663981
O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(F)cc2C1,CHEMBL210225,=,=,73.0,0.073,73.0,7.136677139879544
C[C@@H](C[C@H](N)C(=O)N1CCCCC1)NCc1ccc(Cl)cc1,CHEMBL215299,=,=,325000.0,325.0,325000.0,3.4881166390211256
CCC(C)[C@@H](C[C@H](N)C(=O)N1CCCCC1)NCc1ccc(Cl)cc1,CHEMBL214580,=,=,234000.0,234.0,234000.0,3.6307841425898575
N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1,CHEMBL98869,=,=,196000.0,196.0,196000.0,3.7077439286435236
CN1C(=O)C=C(N2CCC[C@@H](N)C2)C(Cc2ccccc2C#N)C1=O,CHEMBL216253,=,=,4.0,4.0,4.0,8.397940008672037
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL1422,=,=,18.0,18.0,18.0,7.7447274948966935
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)ccc1F,CHEMBL216186,=,=,27.0,27.0,27.0,7.568636235841012
C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217051,=,=,7.2,7.2,7.2,8.142667503568731
C[C@@H]1C(=O)NCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL384816,=,=,160.0,160.0,160.0,6.795880017344075
C[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217015,=,=,89.0,89.0,89.0,7.050609993355087
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217016,=,=,14.0,14.0,14.0,7.853871964321762
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL385711,=,=,6.6,6.6,6.6,8.18045606445813
C[C@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL217005,=,=,150.0,150.0,150.0,6.823908740944319
C[C@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CHEMBL216234,=,=,2300.0,2300.0,2300.0,5.638272163982407
C[C@@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CHEMBL384382,=,=,67000.0,67000.0,67000.0,4.173925197299174
N[C@@H](CC(=O)N1CCCNC(=O)C1)Cc1cc(F)c(F)cc1F,CHEMBL216643,=,=,140.0,140.0,140.0,6.853871964321762
CC[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL218459,=,=,16.0,16.0,16.0,7.795880017344075
N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1ccccc1)Cc1cc(F)c(F)cc1F,CHEMBL386380,=,=,0.91,0.91,0.91,9.040958607678906
N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1ccccn1)Cc1cc(F)c(F)cc1F,CHEMBL216178,=,=,0.49,0.49,0.49,9.309803919971486
N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1cnccn1)Cc1cc(F)c(F)cc1F,CHEMBL217702,=,=,0.29,0.29,0.29,9.537602002101044
N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1CC(F)(F)F)Cc1cc(F)c(F)cc1F,CHEMBL217271,=,=,2.6,2.6,2.6,8.585026652029182
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)Nc1ccccc1,CHEMBL371480,=,=,298.0,0.298,298.0,6.525783735923745
CC(C)(CC(=O)Nc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL216383,=,=,207.0,0.207,207.0,6.684029654543082
CC(C)(CC(=O)Nc1ccc(F)cc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL385637,=,=,197.0,0.197,197.0,6.7055337738384075
COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1,CHEMBL384985,=,=,253.0,0.253,253.0,6.596879478824182
CC(C)(CC(=O)Nc1ccc(F)c(F)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL386326,=,=,225.0,0.225,225.0,6.647817481888637
Cc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1C,CHEMBL385394,=,=,174.0,0.174,174.0,6.7594507517174005
COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1OC,CHEMBL217198,=,=,116.0,0.116,116.0,6.935542010773082
COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)c(OC)c1OC,CHEMBL217059,=,=,127.0,0.127,127.0,6.896196279044043
CC(C)(CC(=O)Nc1ccc(-c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL217060,=,=,269.0,0.269,269.0,6.570247719997592
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)NCc1ccccc1,CHEMBL382907,=,=,452.0,0.452,452.0,6.3448615651886175
CC(C)(CC(=O)NCc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL216377,=,=,239.0,0.239,239.0,6.621602099051863
CC(C)(CC(=O)NCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL216453,=,=,190.0,0.19,190.0,6.721246399047171
CC(C)(CC(=O)NCc1ccccn1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL216296,=,=,433.0,0.433,433.0,6.363512103646634
CC(C)(NC(=O)CCNCC(=O)N1CCC[C@H]1C#N)c1ccccc1,CHEMBL201158,=,=,119.0,0.119,119.0,6.924453038607469
CC(C)(CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL202711,=,=,1108.0,1.108,1108.0,5.955460239607589
C[C@H](CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL216203,=,=,911.0,0.911,911.0,6.040481623027002
C[C@@H](CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL217245,=,=,42.0,0.042,42.0,7.376750709602099
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)NCCc1ccccc1,CHEMBL201544,=,=,564.0,0.564,564.0,6.248720896016658
CC(C)(CC(=O)NCCc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL274770,=,=,144.0,0.144,144.0,6.84163750790475
CC(C)(CC(=O)NC(C)(C)Cc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL217212,=,=,1300.0,1.3,1300.0,5.886056647693163
Cc1ccc(CCNC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1,CHEMBL217339,=,=,252.0,0.252,252.0,6.598599459218455
CC(C)(CC(=O)NCCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL274103,=,=,236.0,0.236,236.0,6.627087997029893
CC(C)(CC(=O)NCCc1cccc(C(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL384493,=,=,247.0,0.247,247.0,6.607303046740334
CC(C)(CC(=O)NCCc1ccccc1C(F)(F)F)NCC(=O)N1CCC[C@H]1C#N,CHEMBL216878,=,=,320.0,0.32,320.0,6.494850021680094
COc1ccc(CCNC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1OC,CHEMBL217290,=,=,232.0,0.232,232.0,6.634512015109101
CC(C)(CC(=O)NCCc1ccc(Cl)c(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL218393,=,=,181.0,0.181,181.0,6.7423214251308154
CC(C)(CC(=O)NCCc1ccccn1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL218026,=,=,118.0,0.118,118.0,6.928117992693874
C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(F)cc1,CHEMBL218289,=,=,84.0,84.0,84.0,7.075720713938118
C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccccc1,CHEMBL217388,=,=,280.0,280.0,280.0,6.552841968657781
C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(F)c(F)c1,CHEMBL217017,=,=,39.0,39.0,39.0,7.4089353929735005
C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccccc1F,CHEMBL217532,=,=,3800.0,3800.0,3800.0,5.42021640338319
C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(Cl)cc1,CHEMBL217801,=,=,820.0,820.0,820.0,6.086186147616283
Cc1ccc(C(=O)CN[C@H](C)CCc2ccc(C(N)=O)cc2)cc1,CHEMBL386895,=,=,21000.0,21000.0,21000.0,4.6777807052660805
C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccsc1,CHEMBL554090,=,=,110.0,110.0,110.0,6.958607314841775
C[C@H](COc1ccc(C(N)=O)cc1)NCC(=O)c1ccsc1,CHEMBL553006,=,=,340.0,340.0,340.0,6.468521082957745
NC(=O)c1ccc(OCC2(NCC(=O)c3ccsc3)CCCC2)cc1,CHEMBL541664,=,=,5.0,5.0,5.0,8.301029995663981
C[C@H](c1nc(-c2ccccc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL216854,=,=,19700.0,19.7,19700.0,4.705533773838407
C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL374936,=,=,122.0,0.122,122.0,6.913640169325252
C[C@H](c1nc(-c2ccc(S(N)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219602,=,=,190.0,0.19,190.0,6.721246399047171
C[C@H](c1nc(-c2ccc(S(=O)(=O)C(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL218882,=,=,330.0,0.33,330.0,6.481486060122112
C[C@H](c1nc(-c2ccc(C(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL220301,=,=,1610.0,1.61,1610.0,5.79317412396815
C[C@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL220249,=,=,1790.0,1.79,1790.0,5.747146969020107
C[C@H](c1nc(-c2ccc(Cl)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL220021,=,=,3820.0,3.82,3820.0,5.417936637088291
C[C@H](c1nc(-c2cccc(C(F)(F)F)c2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL375875,=,=,15600.0,15.6,15600.0,4.806875401645539
C[C@H](c1nc(-c2ccccc2Cl)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL375414,=,=,990.0,0.99,990.0,6.004364805402449
C[C@H](c1nc(-c2ccccc2C(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219370,=,=,4820.0,4.82,4820.0,5.31695296176115
C[C@H](c1nc(-c2ccccc2F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219369,=,=,4790.0,4.79,4790.0,5.319664486585436
C[C@H](c1nc(-c2ccccc2OC(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL426335,=,=,12400.0,12.4,12400.0,4.906578314837765
C[C@H](c1nc(-c2ccccc2C(F)F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL216774,=,=,1820.0,1.82,1820.0,5.739928612014925
C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219278,=,=,43.0,0.043,43.0,7.366531544420414
C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL216835,=,=,17.0,0.017,17.0,7.769551078621726
C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL386812,=,=,8.0,0.008,8.0,8.096910013008056
C[C@H](c1nc(-c2ccc(F)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL216855,=,=,830.0,0.83,830.0,6.080921907623926
C[C@H](c1nc(-c2ccc(Br)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL374703,=,=,160.0,0.16,160.0,6.795880017344075
C[C@H](c1nc(-c2ccc(Cl)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL438992,=,=,200.0,0.2,200.0,6.698970004336019
C[C@H](c1nc(-c2ccc(F)cc2F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL374032,=,=,4590.0,4.59,4590.0,5.338187314462739
C[C@H](c1nc(-c2cc(Cl)cc(Cl)c2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219382,=,=,7360.0,7.36,7360.0,5.133122185662501
C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL218911,=,=,520.0,0.52,520.0,6.2839966563652006
C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL375146,=,=,19.0,0.019,19.0,7.721246399047171
C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@@H](F)C1.O=C(O)C(F)(F)F,CHEMBL218776,=,=,19.0,0.019,19.0,7.721246399047171
C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL387333,=,=,19.0,0.019,19.0,7.721246399047171
C[C@H](c1n[nH]c(-c2ccc(Cl)cc2Cl)n1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL218306,=,=,3050.0,3.05,3050.0,5.515700160653214
C[C@H](c1nc(-c2ccc(Cl)cc2Cl)co1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL218254,=,=,1830.0,1.83,1830.0,5.73754891026957
C[C@H](c1noc(-c2ccc(Cl)cc2Cl)n1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL220404,=,=,1210.0,1.21,1210.0,5.917214629683549
C[C@H](c1nnc(-c2ccc(Cl)cc2Cl)o1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL220402,=,=,560.0,0.56,560.0,6.251811972993799
CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(F)c1.O=C(O)C(F)(F)F,CHEMBL375745,=,=,19.0,0.019,19.0,7.721246399047171
Cc1cc(S(C)(=O)=O)ccc1-c1noc([C@@H](CC2CC2)[C@H](N)C(=O)N2CC[C@H](F)C2)n1.O=C(O)C(F)(F)F,CHEMBL219434,=,=,31.0,0.031,31.0,7.508638306165727
CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)cc1.O=C(O)C(F)(F)F,CHEMBL375442,=,=,52.0,0.052,52.0,7.2839966563652006
